emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust
🦃,0.11993485814667793,0.14791598114243243,0.1115770891210559,0.11304060986876152,0.12233238077194132,0.10093494968474068,0.13749956437358793,0.148128120018832
🐌,0.12226633358886829,0.14539453614270315,0.1198268107837066,0.11124492104320893,0.12233238077149973,0.10643109631669391,0.13632502445192812,0.14989157651320445
🏋,0.12285026310212288,0.1362113231953117,0.11479337436503556,0.11139066696605937,0.12233238077169807,0.10564273615301624,0.13726269272763444,0.13223710709981557
🌎,0.1130934675586559,0.14803958714037435,0.12689381050768134,0.12926779383246867,0.1223323807716081,0.09082455978729756,0.13746173848148813,0.15428311252724067
✈️,0.12781774668400203,0.13411907882982632,0.10537397596817755,0.11348288665104178,0.12233238077184762,0.0898718893890446,0.1372332700851914,0.1436789040058159
🇨🇲,0.12502304204224401,0.13065119428938488,0.11850110160412441,0.12081877930702944,0.12233238077183618,0.0988088901233755,0.13723444717350963,0.14205986003549614
😂,0.10224948875255624,0.1983640081799591,0.10224948875255624,0.10838445807770962,0.13599182004089982,0.10838445807770962,0.1196319018404908,0.12474437627811862
🌡,0.12592838527911,0.146728668230935,0.11429098904591228,0.12071617238950694,0.12233238077145053,0.10007996114735049,0.1372646012803216,0.13421379987265458
🔏,0.1308167461714902,0.1319340412155725,0.11446756159239158,0.12580312953164707,0.12233238077177352,0.08908537122255122,0.13723738368448965,0.13314604830076357
😙,0.0970873786407767,0.17766990291262136,0.0970873786407767,0.0970873786407767,0.11359223300970872,0.0970873786407767,0.14271844660194175,0.17766990291262136
🇸🇧,0.12477924509886407,0.13595786903169937,0.11494646128630848,0.1186151857100981,0.1223323807715265,0.09268096822282455,0.13733822239867158,0.14456247375657094
👅,0.1146788990825688,0.15596330275229356,0.1146788990825688,0.1146788990825688,0.1238532110091743,0.1146788990825688,0.13417431192660548,0.1272935779816514
🕸,0.11700059165463017,0.1477619457655237,0.11411078134369745,0.12122441004433426,0.12233238077177966,0.09085017590087253,0.13727505882699959,0.1533380912565219
🇩🇪,0.1259554823838016,0.13791048122948268,0.11449345834444102,0.1183144289857978,0.12233238077179556,0.10510673932753155,0.1375024298219849,0.1406178523682939
👨‍👩‍👦‍👦,0.1176632961101518,0.1333026622014586,0.14582681165666145,0.12753058395040284,0.12233238077131466,0.10475118104818629,0.13726788613992744,0.12906505504245167
🌒,0.11660331807593138,0.1442461834885762,0.1273458820905944,0.12353091017956785,0.12233238077152386,0.10809204772372845,0.1374426652531828,0.15435102755049152
🍹,0.11982326348834249,0.15255610720487311,0.11350655848400493,0.11385052404185103,0.1223323807715143,0.10605401262373837,0.13632509597513953,0.14710224016476778
😛,0.10526315789473684,0.17789473684210524,0.10526315789473684,0.10842105263157895,0.13473684210526315,0.10526315789473684,0.13789473684210526,0.12526315789473683
🏍,0.1293013161446197,0.13131980565958656,0.11346782918008103,0.11466564229087339,0.12233238077188249,0.0897584856492069,0.13739257257495446,0.13540178410668247
💒,0.11617213136833016,0.1425528642212157,0.1350489401811501,0.1094659708934671,0.12233238077149156,0.09055297855305049,0.137653406341281,0.12702625751424337
👯,0.10921945926168064,0.15374260143289575,0.11978334406921931,0.10515337447790785,0.12233238077144332,0.10624166068651818,0.13725577068045094,0.14818801026618397
❄️,0.10312149558257033,0.16318390396918403,0.11448036550063989,0.1112107013351249,0.1223323807715184,0.10077447501022828,0.13725122447701488,0.1591828240479316
😒,0.15705765407554675,0.09940357852882704,0.1411530815109344,0.11630218687872765,0.11033797216699803,0.16302186878727637,0.11332007952286285,0.09940357852882704
🔌,0.13454900036884965,0.14046337024046807,0.11496829803036235,0.11822414955204863,0.12233238077160749,0.11220722502328792,0.13632354457252358,0.1358059707562282
🌑,0.11703277090884967,0.1354961829347303,0.1305136240862339,0.12594165628385667,0.12233238077152916,0.09869696757032537,0.13728807722141328,0.15400327073640024
🚤,0.12591820204931992,0.1401825720022316,0.11199326580754132,0.1193033290272183,0.12233238077173776,0.07715688400021838,0.13726783355087577,0.1463405283494295
🏓,0.12153450454667336,0.14470644033281133,0.11384300676763814,0.1188464875151567,0.12233238077155661,0.09333341852955389,0.13724569131808806,0.14118298952721425
🍳,0.12360713560593695,0.14234867203776957,0.12120448904715886,0.11474072721836137,0.12233238077141392,0.09626737283982711,0.13723407725073766,0.14069411826416342
🍔,0.1321841618569124,0.13515431754785823,0.1183906229052809,0.12176925140767025,0.12233238077188877,0.09792806661635706,0.13730505045847502,0.13407786795657328
🙋🏿,0.1139609928389973,0.1290164600504795,0.1282466238062625,0.118030379705516,0.12233238077145049,0.08034678422061703,0.1373873847450988,0.13573727189940718
😀,0.11111111111111113,0.17714884696016772,0.11111111111111113,0.11111111111111113,0.11949685534591198,0.11111111111111113,0.1278825995807128,0.1310272536687631
🙏,0.10905349794238685,0.12860082304526751,0.11419753086419755,0.11419753086419755,0.12037037037037038,0.10288065843621401,0.14814814814814817,0.16255144032921814
🌵,0.12397426184952565,0.13514012371888384,0.12304187532572541,0.13254123908990323,0.12233238077143462,0.10085214300881823,0.13734444459088757,0.13475477146633355
🚏,0.13105244140064087,0.12259335497947177,0.12313225008801965,0.12159432824640248,0.1223323807718991,0.08283592557534146,0.13724758067165155,0.1348282807969607
🍋,0.12463565596499393,0.14363288851745892,0.1100601094913145,0.11747254473976909,0.1223323807713608,0.10127229425009622,0.13726254223289705,0.15222735382697758
☘,0.12698299284915038,0.14918183725239942,0.10763444968688418,0.10760331017090152,0.12233238077176753,0.1189064622782497,0.13731234242241983,0.1358060426540254
🍀,0.10504201680672269,0.15441176470588236,0.10504201680672269,0.10504201680672269,0.1281512605042017,0.10504201680672269,0.14600840336134455,0.15126050420168066
✌️,0.11497249162476919,0.13697376228810754,0.13199610718220356,0.11360486209346732,0.12233238077080291,0.07854039233507563,0.13722701046884425,0.15108316420519136
🍠,0.11367555305071164,0.15990377777052345,0.11840555491107807,0.10176869921991738,0.12233238077141025,0.12023379927437289,0.13734322948374827,0.14568452018962413
🌗,0.11588524952486523,0.14112030105752638,0.1272744908801542,0.12619207537483135,0.12233238077155857,0.10404448928538287,0.13735477296206045,0.15594188788263663
🏬,0.12600427359586774,0.14184643020416843,0.11459274199478386,0.12168449619576904,0.12233238077182727,0.10930142131457975,0.13632340449386987,0.136562479115796
🚉,0.12305730486195898,0.11971112758328672,0.12299548766350199,0.11804753511776767,0.1223323807717737,0.07631378822675483,0.13727588174685693,0.13932933742793258
🎅🏽,0.1155242234667071,0.14963034369429806,0.11925638678621908,0.10931477164893977,0.12233238077158771,0.12508706456183386,0.13727540974476213,0.14058819695171088
🍗,0.12663046590046179,0.13504620586172678,0.11806950153732032,0.11849301817335345,0.12233238077184133,0.09489495032456996,0.1373417938009023,0.13885750114755901
🖖🏽,0.11947166587430047,0.14359205238724826,0.11173375419639342,0.1261378021837345,0.12233238077130773,0.1040178041033372,0.1372648372444603,0.15322874866694755
⛽,0.14117194314843573,0.12360480512870708,0.11663183052405657,0.12277635747602744,0.12233238077167467,0.09145163027994067,0.1372626978622544,0.12485119866962754
🌱,0.1235117702655657,0.1410534783208277,0.10794268107929383,0.12420618605781897,0.12233238077171149,0.08854856450891245,0.13726023032793058,0.15138913384064331
💴,0.13330142348297613,0.13231350142450538,0.10484462708154751,0.12670481668678235,0.12233238077150273,0.0874011970020542,0.1363245284817485,0.13829109936062312
👐🏾,0.11609500197653233,0.13241107860085322,0.11737453444584389,0.13002829992973375,0.12233238077161283,0.09191697019244206,0.13723166728744252,0.14760419550991238
🐭,0.1205032945667881,0.13422048517531948,0.11620924031922186,0.13062119733126565,0.12233238077186463,0.0728079148072376,0.13734322101048715,0.16368116658521314
🈲,0.12651034380263582,0.12940831441665068,0.1176881176616007,0.12446876739622326,0.12233238077178187,0.0975148714717777,0.13769861809878234,0.14415608222226375
⛄,0.11775337583912915,0.13989861473237397,0.11629114565221244,0.1222496682563019,0.12233238077193233,0.10770431480911992,0.13723559171171906,0.15123410819051702
🌄,0.11356831777919751,0.1461754420597572,0.12830207100159896,0.12102669213444983,0.12233238077144254,0.09622226709851041,0.13741727089183398,0.15339108452681177
🎰,0.11906573624537486,0.14365428782184608,0.11202014761875034,0.1152056268205115,0.12233238077150108,0.08027184646280643,0.13726275789700387,0.14049529855031337
🖖🏼,0.12013921754805779,0.13795978754205862,0.11356364811581443,0.13705345114448164,0.12233238077110213,0.08206122604533535,0.13632348919020307,0.15867324942583794
🐤,0.1154647833764102,0.13551276315411087,0.14470371884999622,0.133047054401203,0.1223323807712213,0.10159275073534674,0.13727181374277944,0.14366679117630246
🈵,0.12246015405668231,0.14061913041223306,0.10675918121523864,0.10997126170005345,0.12233238077071736,0.1041058044437365,0.1378331338633959,0.14555616216690112
🚌,0.12667920590189397,0.11988840802223422,0.12578794472392474,0.12062093581653244,0.12233238077190162,0.08330996422624141,0.13732031874214357,0.1292980833614209
🎪,0.11133760259775727,0.1490749514050549,0.11927701246895595,0.11324972748781192,0.12233238077158899,0.09997306472433816,0.13728532588431233,0.1527742712981631
🎅,0.09581210515455041,0.17469819990219548,0.12805577356994036,0.11027037096926051,0.12233238077137254,0.12875705567656676,0.13731222709153912,0.15297918779438466
👳,0.12009350145876851,0.13908623564930167,0.1357139306710451,0.1176687568109287,0.12233238077073609,0.08969555591846794,0.13744218591430513,0.13996438180851434
🍴,0.12914756339563382,0.13071411300916225,0.12278128255093179,0.11530381915119392,0.12233238077162138,0.08697312126967859,0.13753793513997853,0.1272540174831055
👰,0.11399361965607113,0.1377436678230879,0.14017470022918133,0.12068789266064073,0.12233238077091838,0.08276605646540347,0.1363243195164061,0.14851473103750898
🏇🏽,0.12318637279287259,0.13964696605398785,0.11573995781691337,0.11337735784715619,0.1223323807717489,0.09618360136439495,0.13724814505142943,0.14517287805344553
💿,0.1244551421145843,0.14818288287642645,0.11322895436205727,0.11827862946492473,0.12233238077186477,0.09830914052878288,0.1372386474343997,0.14884741675667015
🙂,0.10182730657226102,0.165378340811003,0.10812747714044235,0.11062204199441794,0.12233238077108201,0.09969061340594317,0.13736825579170775,0.16685709857554262
🎓,0.11761005636481059,0.14012664968322497,0.11875491266073368,0.10687614107177978,0.12233238077144493,0.10296179981235255,0.13730014777897434,0.14742410472675438
🆖,0.11744392719629104,0.14107833659363678,0.11464729530416662,0.11683773152137178,0.12233238077168465,0.11090333556652152,0.1363243713560934,0.1503315631576459
🚵,0.12477427506303229,0.13681010401342064,0.11191156390304968,0.11537892958713769,0.12233238077174896,0.08360409424059145,0.13725789784369283,0.1396875409818803
🇪🇬,0.12556436950592342,0.13250502083974425,0.12398593676152814,0.11917296920017861,0.12233238077158105,0.10229203656187084,0.13632429942151036,0.1380483070704943
🔟,0.12169438136407962,0.13581768544827355,0.11341686361083703,0.11866967217852675,0.12233238077163786,0.09294301384531597,0.13724376324562215,0.15052702459742573
🐣,0.11551537604321993,0.13505768140021246,0.14231680392185808,0.1328180774128782,0.12233238077122084,0.09997682774207173,0.1372622530775965,0.1456646200122188
♓️,0.11834656883689831,0.1462779529974796,0.11311640062376682,0.11838955499868575,0.12233238077145313,0.09552918516131176,0.13725398352906115,0.15495517971798817
🇸🇻,0.12257540592310079,0.13136064785794588,0.1205622743927961,0.12076623694480304,0.12233238077180097,0.10002012495100025,0.13732474751381174,0.1388537585674281
🙅🏻,0.10893119244502714,0.15716681547928602,0.10802506163054204,0.11627708239453227,0.12233238077107608,0.07817647065526702,0.13727247371671555,0.16313337001700765
🤰,0.12081034630398335,0.1388069774475298,0.12418631352738885,0.11934130512938168,0.12233238077188989,0.10879051592343408,0.13738806460367367,0.13261889171943933
🏒,0.1190188567886139,0.14359178562881425,0.11750734457746148,0.116832848199806,0.12233238077189343,0.10749870051418553,0.137295329045384,0.1376628469494403
🇵🇬,0.1302131305924945,0.1399011864195927,0.11388752904167632,0.12375274188917729,0.1223323807716017,0.10998582408712504,0.1372641997642996,0.13773086708236104
💠,0.11160513709586439,0.15136268916830886,0.11630049358791439,0.11544534485642544,0.12233238077172234,0.11382628019240026,0.13724966213498596,0.14722284409552364
🎾,0.10846557381250932,0.15945597165409708,0.10708388918283163,0.11064622042871974,0.12233238077075066,0.10813250051584601,0.13725002141943377,0.1322763055387827
🎳,0.11558730113131332,0.1426622432336444,0.11677278380557254,0.11071228723488957,0.12233238077156693,0.11005662150063554,0.13722922335244206,0.1398688479591909
🛤,0.13027592558734113,0.12975799153355183,0.10226413292912184,0.11993969671016202,0.12233238077172497,0.09746717411516617,0.13726537239301656,0.13975083330139632
👺,0.1319640483384319,0.11440087053051684,0.11836631718870194,0.13724760065557007,0.1223323807690663,0.013067955396552602,0.13850090277947752,0.14724538417658856
🤦,0.12323490320176234,0.12659089425142156,0.12431477899917809,0.11822875437093217,0.12233238077107965,0.11119468362388775,0.13722753006690147,0.13902216405589324
🇩🇴,0.12495123665746632,0.13430363726365613,0.11966809318073501,0.11685634076553697,0.12233238077141062,0.11466347808265619,0.13747339414379872,0.13604928254170293
🚂,0.13213781275072733,0.13031911890720949,0.10846273179413402,0.1128622260182226,0.12233238077183423,0.08434606563810637,0.13724222722626775,0.13845249204710053
💷,0.13404767835811526,0.1292547561606625,0.10946112770216132,0.1241662554750178,0.12233238077131031,0.09993808994475432,0.13730058706754028,0.13742392987405244
🍏,0.12420256614376513,0.14613392345927423,0.11243562032541377,0.113523086192032,0.12233238077150313,0.10200680141462576,0.13632479782207652,0.15037191328406663
🔜,0.11095276807191112,0.12514842412201688,0.12471188485324092,0.12784481647088342,0.12233238077144898,0.10261260883853157,0.13731501362107595,0.15164857323095765
✡,0.12234048846971746,0.14426575984543888,0.11659068854532961,0.11512995672873672,0.12233238077186386,0.11511813659706724,0.1374496921920914,0.135787494506396
👲,0.12730535884861638,0.13499279468669556,0.11639645588729763,0.11664001427143944,0.12233238077173487,0.09194753830333151,0.1372604402185076,0.13814735317712817
🚘,0.12985673695226296,0.1312494605735992,0.1144323138269101,0.1202705782562532,0.12233238077196046,0.09672073899512752,0.1374045944421195,0.13169675914342105
